,ID_CLIENT,ORIGINE_LEAD,SOURCE_LEAD,NIVEAU_LEAD,QUALITE_LEAD,CONTACT_PAR_MAIL,CONTACT_PAR_TELEPHONE,STATUT_ACTUEL,CONVERTI,NB_VISITES,DUREE_SUR_SITEWEB,NB_PAGES_VUES_PAR_VISITE,DERNIERE_ACTIVITE,DERNIERE_ACTIVITE_NOTABLE,PAYS,VILLE,SPECIALISATION,TAGS,INDEX_ACTIVITE,INDEX_PROFIL,SCORE_ACTIVITE,SCORE_PROFIL,ANNONCE_VUE,MAGAZINE,ARTICLE_JOURNAL,FORUM,JOURNAUX,PUB_DIGITALE,RECOMMANDATION,Comment avez-vous entendu parler de nous ?,Souhaites-tu recevoir plus d'infos sur notre cours ?,Souhaites-tu recevoir des mises à jour sur nos programmes ?,Souhaites-tu recevoir des mises à jour par message privé ?,Souhaites-tu payer par chèque ?,Souhaites-tu recevoir une copie de notre livre blanc ?,PREDICTED_PROBABILITY,PREDICTION
2301,580763,Soumission landing page,Organic Search,,,Non,Non,,0,3.0,105,3.0,Converti en lead,Modifié,India,Autres villes,Business Administration,,Moyen,Moyen,14.0,16.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.03798599935696532,0
2302,598804,Soumission landing page,Organic Search,Select,Peu pertinent,Non,Non,Femme au foyer,1,3.0,16,1.5,Email ouvert,Email ouvert,India,Mumbai,Human Resource Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9362181605386961,1
2303,633813,API,Google,Select,,Non,Non,Sans emploi,0,2.0,97,2.0,Email ouvert,Modifié,India,Select,Select,Appelé,Moyen,Moyen,13.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.009464661835415793,0
2304,607556,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,7.0,60,7.0,Email ouvert,Email ouvert,India,Select,International Business,Occupé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.2441107832871113,0
2305,591132,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,0,4.0,359,1.33,SMS envoyé,SMS envoyé,India,Villes de niveau II,Finance Management,Appelé,Moyen,Elevé,14.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.055547491212534016,0
2306,659281,Soumission landing page,Google,,,Non,Non,,0,8.0,277,4.0,Email ouvert,Email ouvert,India,Mumbai,Finance Management,,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.162945208425525,0
2307,647630,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.046161203797455,0
2308,601728,API,Google,Select,Pas du tout pertinent,Non,Non,Etudiant,0,4.0,140,2.0,Email ouvert,Email ouvert,India,Select,Select,Déjà un étudiant,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.0031573468804360163,0
2309,599959,Soumission landing page,Google,Select,Pas sur,Non,Non,Sans emploi,0,3.0,129,3.0,SMS envoyé,SMS envoyé,India,Autres villes de Maharashtra,Human Resource Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Sources diverses,Non,Non,Non,Non,Non,0.04221356352021737,0
2310,598777,Soumission landing page,Google,Select,,Non,Non,Sans emploi,0,4.0,27,4.0,SMS envoyé,SMS envoyé,India,Mumbai,Finance Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.037952912986730994,0
2311,588664,Soumission landing page,Google,,,Non,Non,,0,4.0,482,4.0,Email ouvert,Email ouvert,India,Thane et sa périphérie,Human Resource Management,,Moyen,Elevé,15.0,17.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.20111826649065717,0
2312,627485,Formulaire Lead Add,Reference,Select,Très pertinent,Non,Non,Sans emploi,1,,1540,,,Modifié,,Select,Select,Fermé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9975158785837748,1
2313,642834,API,Google,Autre leads,Peu pertinent,Non,Non,Sans emploi,1,4.0,262,4.0,SMS envoyé,Modifié,France,Autres villes métropolitaines,Business Administration,Reviendra après avoir lu le courriel,Moyen,Moyen,15.0,14.0,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.9890210904592244,1
2314,603138,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,0,3.0,96,1.5,SMS envoyé,SMS envoyé,India,Mumbai,Finance Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.04057122348300028,0
2315,653610,API,Olark Chat,Select,Pourrait être pertinent,Non,Non,Sans emploi,0,,463,,Injoignable,Modifié,,Select,Select,Appelé,Moyen,Moyen,13.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.005766168972912873,0
2316,620773,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,1.0,295,1.0,Converti en lead,Modifié,India,Mumbai,Human Resource Management,Déjà un étudiant,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.005264934505121201,0
2317,585373,Soumission landing page,Google,,,Non,Non,,1,8.0,1607,2.67,SMS envoyé,Modifié,India,Thane et sa périphérie,Human Resource Management,,Moyen,Elevé,15.0,17.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Oui,0.8231262450974011,1
2318,620705,Soumission landing page,Google,Lead potentiel,Très pertinent,Non,Non,Sans emploi,1,7.0,964,3.5,Email ouvert,Email ouvert,India,Thane et sa périphérie,International Business,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9876867969670737,1
2319,653785,API,Google,,,Non,Non,,0,2.0,49,2.0,Conversation Chat,Modifié,India,,,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.04894435715888047,0
2320,589146,API,Organic Search,Select,,Oui,Non,Sans emploi,1,13.0,1334,6.5,SMS envoyé,SMS envoyé,India,Autres villes métropolitaines,Healthcare Management,,Elevé,Faible,16.0,11.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.7676728532581566,1
2321,647902,Soumission landing page,Google,,,Non,Non,,0,4.0,48,2.0,SMS envoyé,SMS envoyé,India,Mumbai,Finance Management,,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.39700388643546614,0
2322,587703,Soumission landing page,Direct Traffic,,,Oui,Non,,0,2.0,913,2.0,SMS envoyé,SMS envoyé,Bangladesh,Autres villes,Business Administration,,Moyen,Moyen,13.0,16.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.6608550874882155,1
2323,594161,Soumission landing page,Direct Traffic,Select,Pourrait être pertinent,Oui,Non,Sans emploi,0,2.0,712,2.0,SMS envoyé,SMS envoyé,India,Mumbai,Healthcare Management,Numéro non fourni,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.5335521425053896,1
2324,636209,Formulaire Lead Add,Live Chat,Select,Pas sur,Non,Non,Sans emploi,1,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Select,Reviendra après avoir lu le courriel,Moyen,Elevé,15.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9773097172526243,1
2325,610052,API,Google,Select,Pas sur,Non,Non,Sans emploi,1,2.0,13,1.0,SMS envoyé,SMS envoyé,India,Select,Select,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9776685408192328,1
2326,633777,Soumission landing page,Google,Select,,Non,Non,Sans emploi,0,3.0,1314,3.0,Page visitée sur le site,Modifié,India,Mumbai,Operations Management,,,,,,Non,Non,Non,Non,Non,Non,Non,Publicité,Non,Non,Non,Non,Non,0.2486814919360033,0
2327,644006,API,Google,Select,,Non,Non,Sans emploi,0,2.0,535,1.0,Conversation Chat,Modifié,India,Select,Select,Intéressé par d'autres cours,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.014362431523019976,0
2328,649879,Soumission landing page,Direct Traffic,Autre leads,Pas sur,Non,Non,Sans emploi,0,3.0,1829,3.0,Converti en lead,Modifié,Saudi Arabia,Mumbai,Supply Chain Management,Numéro non fourni,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.25231356359010565,0
2329,652080,API,Olark Chat,Select,,Non,Non,Sans emploi,0,0.0,0,0.0,Email ouvert,Email ouvert,,Select,Select,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.1208984605993899,0
2330,586629,Soumission landing page,Google,Lead potentiel,Pourrait être pertinent,Non,Non,Sans emploi,1,3.0,1493,3.0,SMS envoyé,SMS envoyé,India,Mumbai,Business Administration,Reviendra après avoir lu le courriel,Moyen,Elevé,15.0,20.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9953778920379189,1
2331,655078,Soumission landing page,Direct Traffic,Select,Pourrait être pertinent,Non,Non,Sans emploi,0,4.0,439,4.0,Email ouvert,Email ouvert,India,Autres villes,E-COMMERCE,Appelé,Moyen,Moyen,14.0,13.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.010962759937707166,0
2332,609708,API,Organic Search,,,Non,Non,,1,3.0,1169,3.0,SMS envoyé,SMS envoyé,United States,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.7287397868560312,1
2333,601034,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.046161203797455,0
2334,618807,API,Google,Select,,Non,Non,Sans emploi,0,3.0,381,3.0,Page visitée sur le site,Modifié,India,Thane et sa périphérie,Human Resource Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Sources diverses,Non,Non,Non,Non,Non,0.006277796592387989,0
2335,606186,Soumission landing page,Direct Traffic,Select,Pas du tout pertinent,Non,Non,Sans emploi,0,3.0,404,3.0,SMS envoyé,SMS envoyé,India,Autres villes de Maharashtra,Supply Chain Management,Numéro invalide,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.15842604945947142,0
2336,582470,Soumission landing page,Direct Traffic,Lead potentiel,Pas sur,Non,Non,Sans emploi,0,2.0,1740,2.0,SMS envoyé,SMS envoyé,India,Thane et sa périphérie,Finance Management,Appelé,Faible,Elevé,12.0,19.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.24954967600325456,0
2337,606185,Soumission landing page,Direct Traffic,Select,,Oui,Non,Sans emploi,0,3.0,223,1.5,SMS envoyé,Modifié,India,Mumbai,Travel and Tourism,,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.4505517898163621,0
2338,623088,API,Google,,,Non,Non,,0,2.0,91,1.0,Email ouvert,Email ouvert,India,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.13356517565252887,0
2339,639314,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Email ouvert,Modifié,,,,,Elevé,Moyen,16.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.1208984605993899,0
2340,612469,API,Olark Chat,Etudiant en double spécialisation,Pourrait être pertinent,Non,Non,Professionnel en activité,1,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Supply Chain Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9706714086722792,1
2341,651865,API,Google,Select,,Non,Non,Sans emploi,1,3.0,1007,1.5,Conversation Chat,Conversation Chat,India,Select,Select,,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.14614578608465228,0
2342,656481,API,Referral Sites,Select,Pas sur,Non,Non,Sans emploi,0,10.0,66,10.0,Email ouvert,Modifié,India,Select,Select,Intéressé par d'autres cours,Moyen,Moyen,14.0,13.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.022102672299209408,0
2343,614912,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.046161203797455,0
2344,611379,Soumission landing page,Direct Traffic,Select,Pas sur,Oui,Non,Sans emploi,0,9.0,701,9.0,SMS envoyé,SMS envoyé,India,Autres villes métropolitaines,Healthcare Management,Mauvais numéro,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.5948504230832382,1
2345,588255,API,Direct Traffic,Select,,Non,Non,Sans emploi,1,9.0,1448,1.8,Email ouvert,Email ouvert,,Select,Select,Déjà un étudiant,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.08199928695108004,0
2346,606126,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,0,4.0,497,4.0,SMS envoyé,SMS envoyé,India,Mumbai,Marketing Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.06535961170429333,0
2347,636208,Soumission landing page,Direct Traffic,Select,Pourrait être pertinent,Non,Non,Sans emploi,1,3.0,686,3.0,SMS envoyé,SMS envoyé,India,Autres villes de Maharashtra,Rural and Agribusiness,Reviendra après avoir lu le courriel,Moyen,Moyen,15.0,14.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9873822919774657,1
2348,644880,API,Olark Chat,,,Non,Non,,1,0.0,0,0.0,Conversation Chat,Modifié,,,,Perdu au profit d'un concurrent,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.7466619060923188,1
2349,629464,Soumission landing page,Google,Select,Pas sur,Non,Non,Sans emploi,0,4.0,678,4.0,Email ouvert,Email ouvert,India,Mumbai,Human Resource Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Publicité,Non,Non,Non,Non,Non,0.019096289354634036,0
2350,600577,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,2.0,21,2.0,SMS envoyé,SMS envoyé,India,Mumbai,Human Resource Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.03767905505215087,0
2351,600843,API,Google,,,Non,Non,,0,7.0,11,2.33,Page visitée sur le site,Page visitée sur le site,India,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.06064457644320523,0
2352,611433,API,Google,,,Non,Non,,0,4.0,109,1.33,Converti en lead,Modifié,India,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03816978617269965,0
2353,583170,Soumission landing page,Direct Traffic,,,Oui,Non,,0,1.0,167,1.0,Email rejeté,Modifié,United States,,,,Moyen,Elevé,15.0,17.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.026820937122132647,0
2354,613525,API,Organic Search,Select,Pourrait être pertinent,Non,Non,Sans emploi,1,2.0,253,2.0,SMS envoyé,SMS envoyé,India,Select,Select,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9784752691781312,1
2355,619902,Soumission landing page,Google,Lead potentiel,Pourrait être pertinent,Non,Non,Professionnel en activité,1,3.0,449,3.0,SMS envoyé,SMS envoyé,India,Mumbai,Operations Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.9830877295557895,1
2356,660423,Soumission landing page,Direct Traffic,Select,,Non,Non,Etudiant,0,5.0,182,5.0,Email ouvert,Email ouvert,India,Mumbai,Select,Désactivé,Moyen,Elevé,13.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.01200906898170206,0
2357,620626,Soumission landing page,Direct Traffic,,,Oui,Non,Etudiant,0,1.0,192,1.0,Email rejeté,Modifié,India,Autres villes,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.027651754907606966,0
2358,623727,Soumission landing page,Google,,,Non,Non,,0,3.0,320,3.0,Formulaire soumis sur le site,Modifié,India,Mumbai,Marketing Management,,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.12013704082763649,0
2359,642213,API,Olark Chat,Select,,Non,Non,Sans emploi,1,0.0,0,0.0,Email ouvert,Modifié,,Select,Select,,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.1208984605993899,0
2360,606311,Formulaire Lead Add,Reference,Lead potentiel,Pourrait être pertinent,Oui,Non,Professionnel en activité,1,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Marketing Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9706714086722792,1
2361,581457,Soumission landing page,Direct Traffic,Lead potentiel,Peu pertinent,Non,Non,Sans emploi,1,2.0,31,2.0,Email ouvert,Email ouvert,India,Autres villes,Operations Management,Reviendra après avoir lu le courriel,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9373325702106571,1
2362,641826,Soumission landing page,Google,Select,,Non,Non,Sans emploi,0,2.0,51,2.0,Email ouvert,Email ouvert,India,Mumbai,Operations Management,Appelé,Moyen,Elevé,13.0,18.0,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.008938722136630935,0
2363,597919,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,1.0,262,1.0,Converti en lead,Modifié,India,Mumbai,Operations Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.0029491718161651563,0
2364,629776,Soumission landing page,Google,,,Non,Non,,0,2.0,137,2.0,Email ouvert,Email ouvert,India,Mumbai,"Banking, Investment And Insurance",,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.14038522712071022,0
2365,648219,Soumission landing page,Google,Select,,Non,Non,Sans emploi,0,2.0,277,2.0,Converti en lead,Modifié,India,Mumbai,IT Projects Management,Intéressé par d'autres cours,Moyen,Moyen,13.0,15.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.007483945767392411,0
2366,603166,Soumission landing page,Direct Traffic,Select,Pourrait être pertinent,Non,Non,Sans emploi,0,17.0,1103,4.25,SMS envoyé,SMS envoyé,India,Mumbai,Human Resource Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Oui,0.10307442588246205,0
2367,589739,Soumission landing page,Direct Traffic,Select,Pourrait être pertinent,Non,Non,Sans emploi,1,2.0,263,2.0,Email ouvert,Email ouvert,India,Autres villes,"Banking, Investment And Insurance",Appelé,Moyen,Moyen,14.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.00881011592240053,0
2368,624295,API,Organic Search,Autre leads,,Non,Non,Sans emploi,0,4.0,417,4.0,Email ouvert,Modifié,India,Select,Select,Intéressé par d'autres cours,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.03447995940425212,0
2369,589227,Soumission landing page,Google,,,Non,Non,,0,3.0,640,3.0,Email ouvert,Modifié,India,Mumbai,"Banking, Investment And Insurance",,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.2348505699010152,0
2370,586393,API,Olark Chat,Select,,Non,Non,Sans emploi,1,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Select,,Elevé,Moyen,16.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.38268274985439954,0
2371,597245,Soumission landing page,Google,Select,Pourrait être pertinent,Non,Non,Sans emploi,1,4.0,1599,4.0,Email ouvert,Modifié,India,Mumbai,Human Resource Management,Fermé,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9902455859196412,1
2372,598987,Soumission landing page,Organic Search,Autre leads,Peu pertinent,Non,Non,Autre,1,6.0,340,6.0,Page visitée sur le site,Modifié,India,Mumbai,Human Resource Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9107476906398678,1
2373,648639,Soumission landing page,Organic Search,Select,Pourrait être pertinent,Non,Non,Professionnel en activité,1,5.0,957,5.0,SMS envoyé,SMS envoyé,India,Autres villes,"Banking, Investment And Insurance",Reviendra après avoir lu le courriel,Moyen,Moyen,15.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9909858385500464,1
2374,639428,API,Olark Chat,Select,,Non,Non,Sans emploi,1,0.0,0,0.0,Email ouvert,Modifié,,Select,Select,,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.1208984605993899,0
2375,658597,API,Organic Search,Select,,Non,Non,Sans emploi,0,5.0,1841,5.0,Conversation Chat,Modifié,India,Select,Select,Intéressé par d'autres cours,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.06975865193838156,0
2376,653985,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,5.0,221,5.0,Email ouvert,Email ouvert,India,Mumbai,Travel and Tourism,Appelé,Moyen,Moyen,13.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.01103995873458631,0
2377,623572,API,Google,Select,,Non,Non,Sans emploi,0,2.0,1252,2.0,Email ouvert,Email ouvert,India,Select,Select,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.03909701169962967,0
2378,579832,Soumission landing page,Direct Traffic,Autre leads,Pourrait être pertinent,Non,Non,Professionnel en activité,1,4.0,1112,4.0,SMS envoyé,SMS envoyé,India,Mumbai,IT Projects Management,Reviendra après avoir lu le courriel,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9925668027572376,1
2379,637048,API,Google,Lead potentiel,Peu pertinent,Non,Non,Sans emploi,1,6.0,1411,1.5,Email ouvert,Email ouvert,India,Mumbai,"Banking, Investment And Insurance",Reviendra après avoir lu le courriel,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Autre,Non,Non,Non,Non,Non,0.9882987975769612,1
2380,632839,Soumission landing page,Google,Select,,Non,Non,Sans emploi,1,15.0,1053,5.0,Email ouvert,Email ouvert,India,Mumbai,Human Resource Management,,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Oui,0.3400554832594697,0
2381,625651,Soumission landing page,Organic Search,,,Non,Non,,0,4.0,865,4.0,Email ouvert,Email ouvert,India,Autres villes métropolitaines,Healthcare Management,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.28928120451724887,0
2382,646227,API,Google,Select,,Non,Non,Sans emploi,0,4.0,422,4.0,Email ouvert,Modifié,India,Select,Select,Intéressé par d'autres cours,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.03468937492995937,0
2383,592244,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,A cliqué sur le lien dans le mail,A cliqué sur le lien dans le mail,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.07407423781816608,0
2384,615524,Formulaire Lead Add,Reference,Select,Pourrait être pertinent,Non,Non,Professionnel en activité,1,4.0,1144,1.33,Page visitée sur le site,Page visitée sur le site,India,Autres villes,Finance Management,Fermé,Moyen,Elevé,14.0,17.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.9637174010389082,1
2385,604225,API,Google,,,Non,Non,,1,11.0,1060,2.2,SMS envoyé,SMS envoyé,India,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.700883086149526,1
2386,609514,Soumission landing page,Direct Traffic,,,Oui,Non,,0,1.0,907,1.0,Email rejeté,Modifié,United States,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.06518521250404284,0
2387,588437,Soumission landing page,Direct Traffic,Etudiant d'une certaine école,Pas du tout pertinent,Non,Non,Sans emploi,0,2.0,44,2.0,Email ouvert,Email ouvert,India,Mumbai,Media and Advertising,Déjà un étudiant,Elevé,Elevé,16.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.0028001310288459577,0
2388,645114,Soumission landing page,Google,Select,,Non,Non,Sans emploi,0,3.0,336,1.5,Email ouvert,Email ouvert,India,Mumbai,Finance Management,Mauvais numéro,Moyen,Elevé,13.0,18.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.17329324093607468,0
2389,591354,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Conversation Chat,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.046161203797455,0
2390,643838,Formulaire Lead Add,Reference,Lead potentiel,Peu pertinent,Non,Non,Sans emploi,1,0.0,0,0.0,Email ouvert,Email ouvert,,Thane et sa périphérie,Operations Management,Fermé,Moyen,Elevé,14.0,19.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9639827395834738,1
2391,603997,Soumission landing page,Direct Traffic,Lead potentiel,Pourrait être pertinent,Non,Non,Sans emploi,1,2.0,1412,2.0,Email ouvert,Email ouvert,India,Thane et sa périphérie,Supply Chain Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9773545621342462,1
2392,617618,API,Olark Chat,Etudiant d'une certaine école,Pas du tout pertinent,Oui,Non,Etudiant,0,0.0,0,0.0,Conversation Chat,Modifié,,Select,Select,Déjà un étudiant,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.0009342003415930058,0
