,ID_CLIENT,ORIGINE_LEAD,SOURCE_LEAD,NIVEAU_LEAD,QUALITE_LEAD,CONTACT_PAR_MAIL,CONTACT_PAR_TELEPHONE,STATUT_ACTUEL,CONVERTI,NB_VISITES,DUREE_SUR_SITEWEB,NB_PAGES_VUES_PAR_VISITE,DERNIERE_ACTIVITE,DERNIERE_ACTIVITE_NOTABLE,PAYS,VILLE,SPECIALISATION,TAGS,INDEX_ACTIVITE,INDEX_PROFIL,SCORE_ACTIVITE,SCORE_PROFIL,ANNONCE_VUE,MAGAZINE,ARTICLE_JOURNAL,FORUM,JOURNAUX,PUB_DIGITALE,RECOMMANDATION,Comment avez-vous entendu parler de nous ?,Souhaites-tu recevoir plus d'infos sur notre cours ?,Souhaites-tu recevoir des mises à jour sur nos programmes ?,Souhaites-tu recevoir des mises à jour par message privé ?,Souhaites-tu payer par chèque ?,Souhaites-tu recevoir une copie de notre livre blanc ?,PREDICTED_PROBABILITY,PREDICTION
981,632263,Soumission landing page,Google,,,Oui,Non,,0,4.0,231,4.0,SMS envoyé,Modifié,India,Mumbai,Finance Management,,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.1944849872043302,0
982,624356,Soumission landing page,Organic Search,,,Non,Non,,0,4.0,310,4.0,Page visitée sur le site,Modifié,India,Mumbai,Human Resource Management,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.038082425894971926,0
983,622204,Soumission landing page,Direct Traffic,Select,Pourrait être pertinent,Non,Non,Sans emploi,1,6.0,1081,3.0,SMS envoyé,SMS envoyé,Singapore,Thane et sa périphérie,Business Administration,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.985662810526766,1
984,586883,Soumission landing page,Direct Traffic,Autre leads,Pas du tout pertinent,Non,Non,Sans emploi,0,2.0,383,2.0,Email ouvert,Email ouvert,India,Mumbai,Human Resource Management,Intéressé par d'autres cours,Moyen,Elevé,13.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.012747740591338083,0
985,650646,API,Google,Select,,Non,Non,Sans emploi,1,12.0,341,3.0,Email ouvert,Email ouvert,India,Select,Select,Fermé,Elevé,Moyen,16.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.934446893857478,1
986,651803,API,Olark Chat,Select,,Non,Non,Sans emploi,0,0.0,0,0.0,Conversation Chat,Modifié,,Select,Select,Intéressé par d'autres cours,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.014734211021995174,0
987,586776,Soumission landing page,Direct Traffic,,,Non,Non,,0,1.0,12,1.0,Converti en lead,Modifié,India,Autres villes,Finance Management,,Elevé,Moyen,16.0,16.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.030449095446490642,0
988,604585,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,0,3.0,1417,3.0,SMS envoyé,SMS envoyé,India,Mumbai,Marketing Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.12876704718012405,0
989,658407,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03331129549555478,0
990,645664,API,Olark Chat,Select,,Non,Non,Sans emploi,1,0.0,0,0.0,A cliqué sur le lien dans le mail,A cliqué sur le lien dans le mail,,Select,Select,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.1518815937442571,0
991,618729,API,Google,Autre leads,Pas sur,Non,Non,Sans emploi,1,2.0,1240,1.0,Formulaire soumis sur le site,Modifié,India,Thane et sa périphérie,IT Projects Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.9639646294350792,1
992,648180,API,Google,,,Non,Non,,0,1.0,803,1.0,Converti en lead,Modifié,India,,,,Elevé,Moyen,16.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.2042955922557358,0
993,645483,API,Google,Lead potentiel,Très pertinent,Non,Non,Sans emploi,1,2.0,485,2.0,Email ouvert,Email ouvert,India,Mumbai,Human Resource Management,Reviendra après avoir lu le courriel,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9489646112610796,1
994,599326,Soumission landing page,Google,Select,Peu pertinent,Non,Non,Professionnel en activité,1,6.0,317,2.0,Email ouvert,Email ouvert,India,Autres villes,Business Administration,Perdu au profit d'un concurrent,,,,,Non,Non,Non,Non,Non,Non,Non,Email,Non,Non,Non,Non,Oui,0.5171513948985519,1
995,639373,Soumission landing page,Google,Select,Pourrait être pertinent,Non,Non,Professionnel en activité,1,9.0,127,3.0,SMS envoyé,SMS envoyé,India,Mumbai,Finance Management,Reviendra après avoir lu le courriel,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9371641879483045,1
996,604690,Soumission landing page,Direct Traffic,,,Oui,Non,,0,1.0,124,1.0,Email rejeté,Modifié,India,Villes de niveau II,Rural and Agribusiness,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.019814836106100162,0
997,630835,Soumission landing page,Google,Select,Pas sur,Non,Non,Sans emploi,1,2.0,678,2.0,SMS envoyé,SMS envoyé,India,Mumbai,Hospitality Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9816771720982362,1
998,620155,Soumission landing page,Google,Select,Pourrait être pertinent,Non,Non,Sans emploi,1,4.0,1387,4.0,SMS envoyé,SMS envoyé,India,Mumbai,Operations Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.985662810526766,1
999,645725,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03331129549555478,0
1000,638999,Soumission landing page,Direct Traffic,,,Non,Non,,0,9.0,41,2.25,Page visitée sur le site,Page visitée sur le site,India,Mumbai,Business Administration,,Moyen,Elevé,13.0,18.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03369689691975892,0
1001,590929,API,Olark Chat,Select,,Non,Non,Sans emploi,0,0.0,0,0.0,Conversation Chat,Modifié,,Select,Select,,Faible,Moyen,12.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.03331129549555478,0
1002,589340,Soumission landing page,Organic Search,Select,Très pertinent,Non,Non,Sans emploi,1,5.0,1223,5.0,Approche directe,Modifié,India,Thane et sa périphérie,Marketing Management,Fermé,Elevé,Elevé,16.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9863685817365951,1
1003,646808,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Conversation Chat,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03331129549555478,0
1004,629684,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03331129549555478,0
1005,652058,Soumission landing page,Google,,,Non,Non,,0,2.0,426,2.0,SMS envoyé,SMS envoyé,India,Thane et sa périphérie,Marketing Management,,Moyen,Elevé,13.0,17.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.2584353568246856,0
1006,641324,Soumission landing page,Google,Select,,Non,Non,Sans emploi,1,4.0,612,4.0,SMS envoyé,SMS envoyé,India,Mumbai,Human Resource Management,,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Publicité,Non,Non,Non,Non,Non,0.5521752473641719,1
1007,595797,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,1,5.0,1763,1.67,SMS envoyé,SMS envoyé,India,Autres villes,Finance Management,,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.7832422851539665,1
1008,616401,Soumission landing page,Google,,,Non,Non,,0,4.0,205,4.0,SMS envoyé,Modifié,India,Autres villes,Business Administration,,,,,,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.1944849872043302,0
1009,580206,Soumission landing page,Direct Traffic,,,Oui,Non,,0,3.0,351,3.0,Page visitée sur le site,Modifié,India,Mumbai,Human Resource Management,,Elevé,Elevé,17.0,18.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03927278800905825,0
1010,589730,Soumission landing page,Google,Lead potentiel,Très pertinent,Non,Non,Sans emploi,1,4.0,1343,4.0,A cliqué sur le lien dans le mail,Modifié,India,Thane et sa périphérie,Operations Management,Fermé,Moyen,Elevé,14.0,19.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.981039931006077,1
1011,582605,Soumission landing page,Google,Select,Pourrait être pertinent,Non,Non,Professionnel en activité,1,5.0,1464,5.0,Email ouvert,Email ouvert,India,Mumbai,IT Projects Management,Reviendra après avoir lu le courriel,Moyen,Moyen,13.0,15.0,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.9732403175305,1
1012,614796,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Email ouvert,Email ouvert,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.2176401027400519,0
1013,626775,API,Olark Chat,Select,Pourrait être pertinent,Non,Non,Etudiant,1,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Select,Reviendra après avoir lu le courriel,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9884140201282965,1
1014,580642,API,Google,,,Non,Non,,0,2.0,195,2.0,Email ouvert,Email ouvert,India,,,,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.048640773085373235,0
1015,652305,API,Olark Chat,,,Non,Non,,1,0.0,0,0.0,Conversation Chat,Modifié,,,,,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03331129549555478,0
1016,602029,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,0,9.0,352,9.0,SMS envoyé,SMS envoyé,India,Select,Select,Appelé,,,,,Non,Non,Non,Non,Non,Oui,Non,Select,Non,Non,Non,Non,Non,0.03206347910493242,0
1017,597417,Soumission landing page,Google,Select,,Non,Non,Sans emploi,0,4.0,434,4.0,Email ouvert,Email ouvert,India,Mumbai,Finance Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Sources diverses,Non,Non,Non,Non,Non,0.02081145787493091,0
1018,637360,Soumission landing page,Google,Select,Pourrait être pertinent,Non,Non,Professionnel en activité,1,5.0,22,5.0,SMS envoyé,SMS envoyé,India,Mumbai,Operations Management,Reviendra après avoir lu le courriel,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Autre,Non,Non,Non,Non,Non,0.937885927548724,1
1019,581162,API,Google,,,Non,Non,,1,5.0,1356,1.25,Email ouvert,Email ouvert,India,Mumbai,International Business,,Moyen,Moyen,14.0,16.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.4383145954420331,0
1020,658917,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,4.0,1149,2.0,Email ouvert,Email ouvert,India,Mumbai,Select,Appelé,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.05881476827441852,0
1021,655552,Formulaire Lead Add,Reference,Lead potentiel,Pourrait être pertinent,Non,Non,Professionnel en activité,1,0.0,0,0.0,SMS envoyé,Modifié,,Select,"Banking, Investment And Insurance",Reviendra après avoir lu le courriel,Moyen,Elevé,15.0,19.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9884140201282965,1
1022,633962,Formulaire Lead Add,Reference,Lead potentiel,Pourrait être pertinent,Non,Non,Professionnel en activité,1,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Operations Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9884140201282965,1
1023,596685,Soumission landing page,Direct Traffic,Etudiant d'une certaine école,Pas du tout pertinent,Non,Non,Sans emploi,0,2.0,46,2.0,Email ouvert,Email ouvert,United States,Thane et sa périphérie,Finance Management,Déjà un étudiant,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.009718048092137235,0
1024,597718,API,Olark Chat,Select,,Non,Non,Sans emploi,0,0.0,0,0.0,Email ouvert,Email ouvert,,Select,Select,Désactivé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.05424770893281405,0
1025,587569,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,0,1.0,109,1.0,Converti en lead,Modifié,India,Thane et sa périphérie,Marketing Management,Déjà un étudiant,Elevé,Elevé,16.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.012538561741524347,0
1026,618350,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,A cliqué sur le lien dans le mail,A cliqué sur le lien dans le mail,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.1518815937442571,0
1027,613858,API,Google,,,Non,Non,,1,2.0,1378,2.0,SMS envoyé,SMS envoyé,India,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.7584940757872152,1
1028,635990,Soumission landing page,Direct Traffic,,,Non,Non,,0,4.0,157,4.0,Email ouvert,Email ouvert,India,Autres villes,Finance Management,,Moyen,Moyen,14.0,16.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.048640773085373235,0
1029,627793,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,0,2.0,498,2.0,Email ouvert,Email ouvert,India,Mumbai,Business Administration,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.032031994201136775,0
1030,656743,Soumission landing page,Organic Search,Select,Peu pertinent,Non,Non,Sans emploi,1,21.0,1113,2.63,Email ouvert,Email ouvert,India,Mumbai,Operations Management,Reviendra après avoir lu le courriel,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.9774259821439487,1
1031,584441,Soumission landing page,Direct Traffic,Select,,Non,Non,Sans emploi,0,2.0,141,2.0,Email ouvert,Modifié,India,Mumbai,Human Resource Management,Intéressé par d'autres cours,Moyen,Elevé,13.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.01691025102897973,0
1032,601000,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,SMS envoyé,Modifié,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.7363844924765136,1
1033,587422,Formulaire Lead Add,Reference,Select,,Oui,Non,Sans emploi,0,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Select,Appelé,Moyen,Elevé,14.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.1045859758885583,0
1034,634700,Soumission landing page,Google,,,Non,Non,,0,6.0,183,1.5,Email ouvert,Email ouvert,India,Mumbai,Operations Management,,Moyen,Elevé,13.0,18.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.048640773085373235,0
1035,591435,Soumission landing page,Direct Traffic,Select,Pas sur,Non,Non,Sans emploi,0,2.0,154,2.0,SMS envoyé,SMS envoyé,India,Autres villes métropolitaines,Supply Chain Management,Appelé,Moyen,Moyen,14.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.025901971641451214,0
1036,627996,Soumission landing page,Google,,,Non,Non,,0,3.0,365,3.0,Page visitée sur le site,Modifié,India,Mumbai,Human Resource Management,,,,,,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.03927278800905825,0
1037,602949,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Email ouvert,Email ouvert,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.2176401027400519,0
1038,581513,Soumission landing page,Google,,,Non,Non,,1,6.0,1070,3.0,SMS envoyé,Modifié,India,Autres villes,Human Resource Management,,Moyen,Moyen,14.0,16.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.7584940757872152,1
1039,622158,Soumission landing page,Direct Traffic,,,Non,Non,,1,3.0,1563,3.0,Email ouvert,Email ouvert,India,Autres villes de Maharashtra,Retail Management,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.48322322531106093,0
1040,652708,Formulaire Lead Add,Reference,Lead potentiel,Très pertinent,Non,Non,Sans emploi,0,0.0,0,0.0,SMS envoyé,Modifié,,Mumbai,Marketing Management,Perdu au profit d'un concurrent,Faible,Elevé,11.0,20.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9208443766864176,1
1041,594222,Soumission landing page,Direct Traffic,Etudiant d'une certaine école,Pas du tout pertinent,Non,Non,Etudiant,0,2.0,37,2.0,Conversation Chat,Modifié,India,Mumbai,IT Projects Management,Déjà un étudiant,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.007639896028008387,0
1042,655557,Soumission landing page,Google,Select,Pourrait être pertinent,Non,Non,Sans emploi,0,5.0,663,5.0,Injoignable,Modifié,Australia,Mumbai,Operations Management,Désactivé,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Bouche à oreille,Non,Non,Non,Non,Non,0.04200855804312972,0
1043,588662,Soumission landing page,Google,Select,Pourrait être pertinent,Non,Non,Sans emploi,1,3.0,105,3.0,A eu une conversation téléphonique,A eu une conversation téléphonique,India,Autres villes,Business Administration,Reviendra après avoir lu le courriel,Elevé,Moyen,16.0,16.0,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.85387696859097,1
1044,600768,Soumission landing page,Direct Traffic,Autre leads,Pourrait être pertinent,Non,Non,Sans emploi,1,3.0,1051,3.0,SMS envoyé,SMS envoyé,India,Autres villes métropolitaines,"Banking, Investment And Insurance",Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.985662810526766,1
1045,631914,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Email ouvert,Email ouvert,,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.2176401027400519,0
1046,601642,API,Organic Search,Select,Pas sur,Non,Non,Autre,0,3.0,317,3.0,Page visitée sur le site,Modifié,India,Select,Select,Diplôme en cours,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.02405210816504625,0
1047,610290,Soumission landing page,Google,Select,,Non,Non,Sans emploi,0,5.0,44,2.5,Email ouvert,Email ouvert,Australia,Thane et sa périphérie,Human Resource Management,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.01470108177089155,0
1048,617495,Formulaire Lead Add,,Select,Pourrait être pertinent,Non,Non,Sans emploi,0,0.0,0,0.0,Email ouvert,Email ouvert,,Select,Select,Appelé,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.05859295438108875,0
1049,592343,Soumission landing page,Direct Traffic,Lead potentiel,Pourrait être pertinent,Non,Non,Sans emploi,1,10.0,1798,5.0,SMS envoyé,SMS envoyé,India,Mumbai,Travel and Tourism,Reviendra après avoir lu le courriel,Moyen,Elevé,15.0,18.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9866193440813023,1
1050,657717,API,Olark Chat,Select,,Non,Non,Sans emploi,0,0.0,0,0.0,Conversation Chat,Modifié,,Select,Select,Intéressé par d'autres cours,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.014734211021995174,0
1051,637463,API,Olark Chat,Select,Pas sur,Non,Non,Sans emploi,0,0.0,0,0.0,Email ouvert,Email ouvert,,Select,Select,Intéressé par d'autres cours,Moyen,Moyen,14.0,15.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.0825098620902731,0
1052,589450,Soumission landing page,Organic Search,,,Non,Non,,0,4.0,301,4.0,Email ouvert,Email ouvert,India,,Business Administration,,Moyen,Elevé,15.0,17.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.05486077434703448,0
1053,610398,API,Google,Select,,Non,Non,Sans emploi,0,2.0,371,2.0,Email ouvert,Email ouvert,India,Select,Select,Intéressé par d'autres cours,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.019765239997686323,0
1054,616586,API,Referral Sites,,,Non,Non,,1,2.0,476,1.0,SMS envoyé,SMS envoyé,India,,,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.3405297925886552,0
1055,637954,Formulaire Lead Add,Reference,Lead potentiel,Peu pertinent,Non,Non,Sans emploi,1,0.0,0,0.0,Email ouvert,Modifié,,Mumbai,Finance Management,Reviendra après avoir lu le courriel,Moyen,Elevé,15.0,20.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9620066463650421,1
1056,644576,API,Olark Chat,,,Non,Non,,0,3.0,15,1.5,Email ouvert,Email ouvert,India,Mumbai,Human Resource Management,,Faible,Moyen,12.0,16.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.048640773085373235,0
1057,583921,Soumission landing page,Direct Traffic,Lead potentiel,,Non,Non,Sans emploi,0,2.0,122,2.0,SMS envoyé,SMS envoyé,India,Mumbai,"Banking, Investment And Insurance",Appelé,Moyen,Elevé,13.0,20.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.02380552743604584,0
1058,644295,Soumission landing page,Google,Select,Pourrait être pertinent,Non,Non,Sans emploi,1,5.0,1489,5.0,SMS envoyé,SMS envoyé,India,Mumbai,Human Resource Management,Reviendra après avoir lu le courriel,Moyen,Elevé,14.0,18.0,Non,Non,Non,Non,Non,Non,Non,Recherche en ligne,Non,Non,Non,Non,Non,0.9890793399099833,1
1059,589010,Soumission landing page,Organic Search,Select,Pas sur,Non,Non,Sans emploi,0,7.0,1202,7.0,SMS envoyé,SMS envoyé,India,Thane et sa périphérie,Business Administration,Appelé,Moyen,Elevé,14.0,17.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Oui,0.13451477006699422,0
1060,603490,Soumission landing page,Google,Lead potentiel,Très pertinent,Non,Non,Sans emploi,1,7.0,1568,7.0,SMS envoyé,SMS envoyé,India,Autres villes de Maharashtra,Finance Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Etudiant d'une certaine école,Non,Non,Non,Non,Non,0.9876434861600396,1
1061,623548,API,Google,Lead potentiel,Très pertinent,Non,Non,Sans emploi,1,2.0,1450,2.0,Email ouvert,Email ouvert,India,Thane et sa périphérie,Marketing Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9767601531905429,1
1062,605220,Formulaire Lead Add,Reference,Lead potentiel,Pourrait être pertinent,Non,Non,Professionnel en activité,1,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Finance Management,Reviendra après avoir lu le courriel,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9884140201282965,1
1063,615488,Soumission landing page,Direct Traffic,,,Non,Non,,0,2.0,877,2.0,SMS envoyé,Modifié,India,Autres villes métropolitaines,Media and Advertising,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.7570525414592622,1
1064,645200,API,Organic Search,,,Non,Non,,1,5.0,1084,5.0,Conversation Chat,Modifié,India,,,,Moyen,Moyen,15.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.3289020312329653,0
1065,594636,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Email ouvert,Modifié,,,,,Faible,Moyen,12.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.2176401027400519,0
1066,599321,API,Google,Select,,Non,Non,Sans emploi,0,32.0,26,1.78,Email ouvert,Email ouvert,India,Select,Select,,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.048640773085373235,0
1067,591831,Soumission landing page,Google,Select,,Non,Non,Sans emploi,0,3.0,952,3.0,SMS envoyé,SMS envoyé,India,Mumbai,IT Projects Management,Appelé,Faible,Moyen,12.0,15.0,Non,Non,Non,Non,Non,Non,Non,Autre,Non,Non,Non,Non,Non,0.08193558381998231,0
1068,589591,Formulaire Lead Add,,Select,Pas sur,Non,Non,Sans emploi,0,,289,,,Modifié,,Select,Select,Appelé,Moyen,Moyen,13.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.01983504893699789,0
1069,607867,Soumission landing page,Direct Traffic,,,Non,Non,,0,3.0,1577,3.0,Page visitée sur le site,Modifié,India,Mumbai,Human Resource Management,,,,,,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Oui,0.36998469021085834,0
1070,589914,API,Olark Chat,,,Non,Non,,0,0.0,0,0.0,Conversation Chat,Modifié,,,,,Elevé,Moyen,17.0,15.0,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,0.03331129549555478,0
1071,597749,Soumission landing page,Organic Search,Autre leads,Pas du tout pertinent,Oui,Non,Sans emploi,0,11.0,319,11.0,Email rejeté,Modifié,India,Autres villes métropolitaines,E-COMMERCE,Diplôme en cours,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.007960624350700534,0
1072,595865,API,Organic Search,Select,Pas du tout pertinent,Non,Non,Professionnel en activité,0,3.0,105,1.0,Email ouvert,Email ouvert,,Select,Select,Déjà un étudiant,,,,,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.009718048092137235,0
1073,581351,API,Olark Chat,Lead potentiel,Pourrait être pertinent,Non,Non,Sans emploi,1,0.0,0,0.0,SMS envoyé,SMS envoyé,,Select,Finance Management,Reviendra après avoir lu le courriel,Moyen,Moyen,15.0,16.0,Non,Non,Non,Non,Non,Non,Non,Select,Non,Non,Non,Non,Non,0.9884140201282965,1
